"","titulo","autor","precio","enlace","id_libro"
"186","MIRADAS SOBRE LA DESIGUALDAD","MILANOVIC, BRANKO","$ 38.999,00","https://cuspide.com/producto/miradas-sobre-la-desigualdad/",186
"187","LA ECONOMIA EN UNA LECCION","HAZLITT, HENRY","$ 24.000,00","https://cuspide.com/producto/la-economia-en-una-leccion/",187
"188","CAMINO DE SERVIDUMBRE. EDICION DEFINITIVA","HAYEK, FRIEDRICH A.","$ 31.500,00","https://cuspide.com/producto/camino-de-servidumbre-edicion-definitiva/",188
"189","CONDUCIR AL CAPITAL . ESTADO O MERCADO UNA FALSA DICOTOMIA","ROSSI, DELFINA","$ 25.990,00","https://cuspide.com/producto/conducir-al-capital-estado-o-mercado-una-falsa-dicotomia/",189
"190","LA CULTURA DEL CRECIMIENTO","MURPHY, MARY C.","$ 21.200,00","https://cuspide.com/producto/la-cultura-del-crecimiento/",190
"191","DE LA INCERTIDUMBRE A LA ABUNDANCIA","TOTARO, GABRIELA","$ 29.000,00","https://cuspide.com/producto/de-la-incertidumbre-a-la-abundancia/",191
"192","COMO HACEMOS ?","HATUM, ANDRES","$ 24.990,00","https://cuspide.com/producto/como-hacemos/",192
"193","EL METODO PARA","FORTE, TIAGO","$ 19.505,00","https://cuspide.com/producto/el-metodo-para/",193
"194","ORGANIZARSE EN EL TRABAJO. SOFT SKILLS","ZEIGLER, KENNETH","$ 21.300,00","https://cuspide.com/producto/organizarse-en-el-trabajo-soft-skills/",194
"195","CONVENCER Y PERSUADIR. SOFT SKILLS","ALVAREZ, MARCOS","$ 21.300,00","https://cuspide.com/producto/convencer-y-persuadir-soft-skills/",195
"196","GESTIONAR EL TIEMPO . SOFT SKILLS (NVA ED)","MANCINI, MARC","$ 21.300,00","https://cuspide.com/producto/gestionar-el-tiempo-soft-skills-nva-ed/",196
"197","MOTIVAR PERSONAS . SOFT SKILLS (NVA ED)","BRUCE, ANNE","$ 21.300,00","https://cuspide.com/producto/motivar-personas-soft-skills-nva-ed/",197
"198","OXITOBRANDS","GHIO, MARCELO; GHIO, MARCELO","$ 32.882,00","https://cuspide.com/producto/oxitobrands/",198
"199","BRANDSTORY","SEGUEL, CLAUDIO; SEGUEL, CLAUD...","$ 24.374,00","https://cuspide.com/producto/brandstory/",199
"200","SIN CONTENIDO NO HAY MARKETING (DIGITAL)","OBERLANDER, RAQUEL","$ 47.826,00","https://cuspide.com/producto/sin-contenido-no-hay-marketing-digital/",200
"201","AUDITORIA","MONTANINI, GUSTAVO","$ 42.000,00","https://cuspide.com/producto/auditoria/",201
"202","SISTEMA DEUDA","TOUSSAINT, ERIC","$ 13.000,00","https://cuspide.com/producto/sistema-deuda/",202
"203","LAS CINCO DISFUNCIONES DE UN EQUIPO","LENCIONI, PATRICK","$ 33.800,00","https://cuspide.com/producto/las-cinco-disfunciones-de-un-equipo/",203
"204","SOÑAR EN GRANDE","FRIGERIO, ROGELIO","$ 26.999,00","https://cuspide.com/producto/sonar-en-grande/",204
"205","QUEMAR LAS NAVES","HIGGINS, MATT","$ 17.600,00","https://cuspide.com/producto/quemar-las-naves/",205
"206","CADENA CRITICA","GOLDRATT, ELIYAHU M.","$ 38.700,00","https://cuspide.com/producto/cadena-critica/",206
"207","POR UN FUTURO RURAL . INNOVACION","SILI, MARCELO","$ 17.200,00","https://cuspide.com/producto/por-un-futuro-rural-innovacion/",207
"208","CYBERCEO","MAURICIO, FACUNDO","$ 41.005,00","https://cuspide.com/producto/cyberceo/",208
"209","3 HERRAMIENTAS PARA UN CRECIMIENTO ILIMITADO","NOSEDA, DAMIAN","$ 10.000,00","https://cuspide.com/producto/3-herramientas-para-un-crecimiento-ilimitado/",209
"210","EL METODO SMART BREVITY","VANDEHEI, JIM","$ 24.500,00","https://cuspide.com/producto/el-metodo-smart-brevity/",210
"211","EL CAPITAL DE RIESGO","MALLABY, SEBASTIAN","$ 33.800,00","https://cuspide.com/producto/el-capital-de-riesgo/",211
"212","GANANCIAS – BIENES PERSONALES",NA,"$ 8.000,00","https://cuspide.com/producto/ganancias-bienes-personales-2/",212
"213","MANAGEMENT EN 20 MINUTOS : MANAGEMENT TIPS 2",NA,"$ 23.322,50","https://cuspide.com/producto/management-en-20-minutos-management-tips-2/",213
"214","MEJORANDO EL RENDIMIENTO DEL TRADER","STEENBARGER, BRETT","$ 70.300,00","https://cuspide.com/producto/mejorando-el-rendimiento-del-trader/",214
"215","BITCOIN LO CAMBIA TODO","SANCHEZ SMITH, GAEL","$ 24.757,00","https://cuspide.com/producto/bitcoin-lo-cambia-todo/",215
"216","TRANSFORMANDO TALENTOS","GALANTE, GISELA MARIEL","$ 17.000,00","https://cuspide.com/producto/transformando-talentos/",216
"217","MUSK MANIA","VAN DER LOO, HANS","$ 32.800,00","https://cuspide.com/producto/musk-mania/",217
"218","ORGANIZACION INTEGRAL DE EVENTOS","DI GENOVA, ANTONIO EZEQUIEL","$ 37.500,00","https://cuspide.com/producto/organizacion-integral-de-eventos/",218
"219","POBRES HITOS DE LA HISTORIA ECONOMICA ARGENTINA","ROMAN, VIVIANA; DI SALVO, MARI...","$ 3.000,00","https://cuspide.com/producto/pobres-hitos-de-la-historia-economica-argentina/",219
"220","LA DICTADURA DEL CAPITAL FINANCIERO","NAPOLI, BRUNO; BOSISIO, WALTER...","$ 35.990,00","https://cuspide.com/producto/la-dictadura-del-capital-financiero/",220
"221","20 CONCEPTOS INMOBILIARIOS EXTRAORDINARIOS : LA EVOLUCION DEL REAL ESTATE","ORTOLA, GUSTAVO","$ 30.400,00","https://cuspide.com/producto/20-conceptos-inmobiliarios-extraordinarios-la-evolucion-del-real-estate/",221
"222","PASION POR REINVENTARSE","GROBOCOPATEL, ANDREA","$ 31.300,00","https://cuspide.com/producto/pasion-por-reinventarse/",222
"223","COACHING CON PNL","O'CONNOR, JOSEPH","$ 25.500,00","https://cuspide.com/producto/coaching-con-pnl-3/",223
"224","IMPUESTOS EXPLICADOS Y COMENTADOS : IMPUESTO AL VALOR AGREGADO",NA,"$ 16.500,00","https://cuspide.com/producto/impuestos-explicados-y-comentados-impuesto-al-valor-agregado/",224
"225","SEPARATAS DE LEGISLACION : LETRA DE CAMBIO Y PAGARE – CHEQUE",NA,"$ 5.200,00","https://cuspide.com/producto/separatas-de-legislacion-letra-de-cambio-y-pagare-cheque/",225
"226","PROVINCIA DE SANTA FE – CODIGO FISCAL",NA,"$ 10.000,00","https://cuspide.com/producto/provincia-de-santa-fe-codigo-fiscal/",226
"227","LIDERAZGO PARA LOS TIEMPOS ACTUALES","GOLDVARG, DAMIAN","$ 32.600,00","https://cuspide.com/producto/liderazgo-para-los-tiempos-actuales/",227
"228","TODO VALIO LA PENA","TRAMEZZANI, MARIA LAURA","$ 27.500,00","https://cuspide.com/producto/todo-valio-la-pena/",228
"229","EL FIN DEL TRABAJO ?","GUASTINI, LUIS","$ 37.799,00","https://cuspide.com/producto/el-fin-del-trabajo/",229
"230","ELON MUSK","VANCE, ASHLEE","$ 26.900,00","https://cuspide.com/producto/elon-musk-2/",230
"231","LAS REGLAS BASICAS DE WARREN BUFFETT","MILLER, JEREMY C.","$ 46.200,00","https://cuspide.com/producto/las-reglas-basicas-de-warren-buffett/",231
"232","HERRAMIENTAS PARA MEJORAR TU BIENESTAR EN EL TRABAJO","BARD, ELLEN","$ 43.900,00","https://cuspide.com/producto/herramientas-para-mejorar-tu-bienestar-en-el-trabajo/",232
"233","EL LENGUAJE DEL CUERPO.","PEASE, ALLAN","$ 51.800,00","https://cuspide.com/producto/el-lenguaje-del-cuerpo-3/",233
"234","LA CARRERA","GOLDRATT, ELIYAHU M.","$ 29.400,00","https://cuspide.com/producto/la-carrera/",234
"235","LOS SEIS TALENTOS LABORALES","LENCIONI, PATRICK","$ 24.200,00","https://cuspide.com/producto/los-seis-talentos-laborales/",235
"236","12 PASOS PARA SER UN BUEN JEFE","ALLES, MARTHA","$ 28.700,00","https://cuspide.com/producto/12-pasos-para-ser-un-buen-jefe/",236
"237","EL NUEVO LIDER EXTRAODINARIO","ZENGER, JOHN","$ 58.900,00","https://cuspide.com/producto/el-nuevo-lider-extraodinario/",237
"238","LOS FUNDADORES","SONI, JIMMY","$ 28.517,00","https://cuspide.com/producto/los-fundadores/",238
"239","LO QUE SABEN LOS MEJORES MBA","NAVARRO, PETER","$ 58.900,00","https://cuspide.com/producto/lo-que-saben-los-mejores-mba/",239
"240","MASTER EN CONTABILIDAD",NA,"$ 70.300,00","https://cuspide.com/producto/master-en-contabilidad/",240
"241","EL DESAFIO DIGITAL","GARCIA, MARIA LAURA","$ 26.900,00","https://cuspide.com/producto/el-desafio-digital/",241
"242","EL TABLERO DE CONTROL","BALLVE, ALBERTO","$ 46.800,00","https://cuspide.com/producto/el-tablero-de-control/",242
"243","EL JUEGO DE LA VIDA","LLOVET, HORACIO","$ 16.500,00","https://cuspide.com/producto/el-juego-de-la-vida/",243
"244","LA EDUCACION EN LA EMPRESA","GORE, ERNESTO","$ 43.500,00","https://cuspide.com/producto/la-educacion-en-la-empresa/",244
"245","NECESITA ALGO  DON JOSE ?","FRAGA, CESAR P.","$ 9.000,00","https://cuspide.com/producto/necesita-algo-don-jose/",245
"246","HOME OFFICE ( TRABAJO REMOTO )",NA,"$ 11.989,00","https://cuspide.com/producto/home-office-trabajo-remoto/",246
"247","ERRANDO EL TIRO","BARKER, ERIC","$ 25.400,00","https://cuspide.com/producto/errando-el-tiro/",247
"248","A CONTRACORRIENTE","HEATH, DAN","$ 28.621,00","https://cuspide.com/producto/a-contracorriente/",248
"249","MARATHONOMICS","LOPEZ IMIZCOZ, CARMEN","$ 16.200,00","https://cuspide.com/producto/marathonomics/",249
"250","LA POLITICA INDUSTRIAL","MUOZ MACHADO, .","$ 26.613,00","https://cuspide.com/producto/la-politica-industrial/",250
"251","MENTEFACTURA","GOI, J. J.","$ 28.332,00","https://cuspide.com/producto/mentefactura/",251
"252","EL ARTE DE LA GUERRA",NA,"$ 11.900,00","https://cuspide.com/producto/el-arte-de-la-guerra-8/",252
"253","HERRAMIENTAS PARA ANALISIS DE MARKETING ESTRATEGICO","LEVAGGI, GERO","$ 19.000,00","https://cuspide.com/producto/herramientas-para-analisis-de-marketing-estrategico/",253
"254","EL SENDERO A LAS RIQUEZAS EN PIENSE Y HAGASE RICO","HILL, NAPOLEON","$ 24.900,00","https://cuspide.com/producto/el-sendero-a-las-riquezas-en-piense-y-hagase-rico/",254
"255","LA LOGICA CONTABLE","LAZZATI, SANTIAGO; QUIAN, GUST...","$ 25.200,00","https://cuspide.com/producto/la-logica-contable/",255
"256","LA SELECCION DE TALENTOS EN LA ERA DIGITAL","MARTINEZ, DANIEL","$ 39.900,00","https://cuspide.com/producto/la-seleccion-de-talentos-en-la-era-digital/",256
"257","LA VIDA EN LAS ORGANIZACIONES","GORE, ERNESTO","$ 33.600,00","https://cuspide.com/producto/la-vida-en-las-organizaciones/",257
"258","GESTION DEL CIRCULANTE",NA,"$ 34.900,00","https://cuspide.com/producto/gestion-del-circulante/",258
"259","VENDER PODEROSAMENTE","ALVAREZ, MARCOS","$ 29.600,00","https://cuspide.com/producto/vender-poderosamente/",259
"260","GESTIONAR SIN ESTAR","ALLES, MARTHA","$ 38.700,00","https://cuspide.com/producto/gestionar-sin-estar/",260
"261","PRESENTACIONES PERSUASIVAS",NA,"$ 23.181,00","https://cuspide.com/producto/presentaciones-persuasivas/",261
"262","ANTES DE RENUNCIAR A TU EMPLEO","KIYOSAKI, ROBERT T.","$ 26.999,00","https://cuspide.com/producto/antes-de-renunciar-a-tu-empleo/",262
"263","LA ESCUELA DE NEGOCIOS","KIYOSAKI, ROBERT T.","$ 20.699,00","https://cuspide.com/producto/la-escuela-de-negocios/",263
"264","EL NEGOCIO DEL SIGLO XXI","KIYOSAKI, ROBERT","$ 20.699,00","https://cuspide.com/producto/el-negocio-del-siglo-xxi/",264
"265","EMPRESAS FAMILIARES","RIDOLFI, CLAUDIO A.","$ 15.500,00","https://cuspide.com/producto/empresas-familiares/",265
"266","MODELOS MACROECONOMICOS PARA ECONOMIAS EN CRISIS","PONTONI, ALBERTO; COUTO, FERNA...","$ 22.100,00","https://cuspide.com/producto/modelos-macroeconomicos-para-economias-en-crisis/",266
"267","CONVERSACIONES","BRANDOLINI, A.","$ 15.400,00","https://cuspide.com/producto/conversaciones/",267
"268","NEO – MATERIALISMO","PALACIO, MARTA","$ 22.770,00","https://cuspide.com/producto/neo-materialismo/",268
"269","LAS OBLIGACIONES FUNDAMENTALES","WASSERMAN, MARTIN","$ 28.600,00","https://cuspide.com/producto/las-obligaciones-fundamentales/",269
"270","COMO CONSTRUIR TU MARCA PERSONAL EN LINKEDIN 2DA EDIC AMPLIADA","BENEDETTI, ARIEL","$ 26.990,00","https://cuspide.com/producto/como-construir-tu-marca-personal-en-linkedin-2da-edic-ampliada/",270
"271","GESTION DE LA COMUNICACION PARA ORGANIZACIONES","ETKIN, EUGENIA","$ 18.000,00","https://cuspide.com/producto/gestion-de-la-comunicacion-para-organizaciones/",271
"272","COMO INVERTIR SU IDEA EN UN NEGOCIO","OSZ, EDUARDO","$ 14.900,00","https://cuspide.com/producto/como-invertir-su-idea-en-un-negocio/",272
"273","LOS 7 VENDEDORES DE EXITO… Y LOS 8 COMPRADORES EMPEÑADOS EN QUE FRACASEN","GIL VILDA, JESUS","$ 21.400,00","https://cuspide.com/producto/los-7-vendedores-de-exito-y-los-8-compradores-empenados-en-que-fracasen/",273
"274","SIEMPRE BRILLANTES , A VECES DIFICILES","RAMPONT, SANDRINE","$ 23.900,00","https://cuspide.com/producto/siempre-brillantes-a-veces-dificiles/",274
"275","SUFICIENTE","BOGLE, JOHN C.","$ 28.300,00","https://cuspide.com/producto/suficiente/",275
"276","FLUX","RINNE, APRIL","$ 23.000,00","https://cuspide.com/producto/flux/",276
"277","ECO : ESTUDIOS CRITICOS SOBRE ORGANIZACION","HERRERO MITJANS, SATURNINO","$ 23.990,00","https://cuspide.com/producto/eco-estudios-criticos-sobre-organizacion/",277
"278","SERVICIOS","GARCIA, FAUSTO; ARENAS BALLEST...","$ 25.990,00","https://cuspide.com/producto/servicios/",278
"279","LAS CONDICIONES DE LA VICTORIA","FRIGERIO, ROGELIO","$ 20.000,00","https://cuspide.com/producto/las-condiciones-de-la-victoria/",279
"280","UN ESTUDIO SOBRE LA CRISIS EN UN PAIS PERIFERICO","FELIZ, MARIANO","$ 17.000,00","https://cuspide.com/producto/un-estudio-sobre-la-crisis-en-un-pais-periferico/",280
"281","DISE/O Y ORGANIZACION DEL ALMACEN","DE DIEGO MORILLO, AMELIA","$ 24.024,00","https://cuspide.com/producto/dise-o-y-organizacion-del-almacen/",281
"282","PRODUCTIVIDAD INDUSTRIAL","CRUELLES, JOSE AGUSTIN","$ 33.295,00","https://cuspide.com/producto/productividad-industrial/",282
"283","CONTABILIDAD CONCEPTUAL Y PRACTICA PARA TODOS","VARAS, VICTOR ALBERTO","$ 26.000,00","https://cuspide.com/producto/contabilidad-conceptual-y-practica-para-todos/",283
"284","TAN SOLO LOS MEJORES LO LOGRAN","SEILERN, PETER","$ 54.500,00","https://cuspide.com/producto/tan-solo-los-mejores-lo-logran/",284
"285","PROYECTOS",NA,"$ 68.361,00","https://cuspide.com/producto/proyectos/",285
"286","EL IMPACTO HISTORICO DE LA GLOBALIZACION EN ARGENTINA Y CHILE","JONES, GEOFFREY; LLUCH, ANDREA","$ 25.990,00","https://cuspide.com/producto/el-impacto-historico-de-la-globalizacion-en-argentina-y-chile/",286
"287","LOS 9 SECRETOS DE LA GENTE EXITOSA",NA,"$ 14.380,00","https://cuspide.com/producto/los-9-secretos-de-la-gente-exitosa-2/",287
"288","COMO GESTIONAR TU TIEMPO",NA,"$ 17.237,00","https://cuspide.com/producto/como-gestionar-tu-tiempo/",288
"289","COMO COLABORAR VIRTUALMENTE",NA,"$ 14.380,00","https://cuspide.com/producto/como-colaborar-virtualmente/",289
"290","NO LEAS ESTE LIBRO !","ROOS, DONALD","$ 45.300,00","https://cuspide.com/producto/no-leas-este-libro/",290
"291","EL NEUROCOMPRADOR: CAMBIE RADICALMENTE LA EFECTIVIDADDE SUS ACCIONES DE SHO","MATESANZ CUEVAS, CRISTINA","$ 43.900,00","https://cuspide.com/producto/el-neurocomprador-cambie-radicalmente-la-efectividadde-sus-acciones-de-sho/",291
"292","LA MAGIA DE LOS EQUIPOS EXTRAORDINARIOS","AROLA, ENRIC","$ 46.200,00","https://cuspide.com/producto/la-magia-de-los-equipos-extraordinarios/",292
"293","SUN TZU  EL ARTE DE LA GUERRA","HANZHANG, TAO","$ 35.900,00","https://cuspide.com/producto/sun-tzu-el-arte-de-la-guerra/",293
"294","MBA INTENSIVO",NA,"$ 70.300,00","https://cuspide.com/producto/mba-intensivo/",294
"295","CULTURA TOYOTA KATA","ROTHER, MIKE","$ 58.900,00","https://cuspide.com/producto/cultura-toyota-kata/",295
"296","CREATIVE PERSONAL BRANDING","SALENBACHER, JURGEN","$ 42.500,00","https://cuspide.com/producto/creative-personal-branding/",296
"297","MANUAL DE NEGOCIACION Y RESOLUCION DE CONFLICTOS","VILLA CASAL, JUAN PABLO","$ 46.200,00","https://cuspide.com/producto/manual-de-negociacion-y-resolucion-de-conflictos/",297
"298","CULTURA LEAN","GIL, MARIUS","$ 42.500,00","https://cuspide.com/producto/cultura-lean/",298
"299","LA EMPRESA TOTAL","GARCIA, MARTA","$ 34.300,00","https://cuspide.com/producto/la-empresa-total/",299
"300","SIMEONE PARTIDO A PARTIDO","SIMEONE, DIEGO","$ 35.900,00","https://cuspide.com/producto/simeone-partido-a-partido/",300
"301","CULTURA FAIL","STERMAN, DEMIAN","$ 23.500,00","https://cuspide.com/producto/cultura-fail/",301
"302","SUPERVISION DE COACHING","GOLDVARG, DAMIAN","$ 38.700,00","https://cuspide.com/producto/supervision-de-coaching/",302
"303","NEUROVENTAS","BRAIDOT, NESTOR","$ 39.600,00","https://cuspide.com/producto/neuroventas/",303
"304","LA PELOTA NO ENTRA POR AZAR","SORIANO, FERRAN","$ 38.200,00","https://cuspide.com/producto/la-pelota-no-entra-por-azar/",304
"305","CUESTIONES SOBRE GESTION DE PERSONAS: QUE HACER PA","ALLES, MARTHA","$ 48.900,00","https://cuspide.com/producto/cuestiones-sobre-gestion-de-personas-que-hacer-pa/",305
"306","MARKETING PARA RECURSOS HUMANOS","LINARDI, ANDREA","$ 31.400,00","https://cuspide.com/producto/marketing-para-recursos-humanos/",306
"307","HISTORIAS DE NEGOCIADORES","PONTI, FRANC","$ 24.500,00","https://cuspide.com/producto/historias-de-negociadores/",307
"308","COACHING Y LIDERAZGO DE EQUIPOS","HAWKINS, PETER","$ 42.900,00","https://cuspide.com/producto/coaching-y-liderazgo-de-equipos/",308
"309","ES TU DINERO! (NUEVA EDICION)","LITVINOFF, NICOLAS","$ 32.900,00","https://cuspide.com/producto/es-tu-dinero-nueva-edicion/",309
"310","SOCIAL MEDIA Y RECURSOS HUMANOS","ALLES, MARTHA","$ 42.900,00","https://cuspide.com/producto/social-media-y-recursos-humanos/",310
"311","MI SALARIO","HIDALGO, BERNARDO; PIASCO, MAR...","$ 35.300,00","https://cuspide.com/producto/mi-salario/",311
"312","DIRECCION ESTRATEGICA DE RR.HH. Vol II – Casos","ALLES, MARTHA","$ 36.900,00","https://cuspide.com/producto/direccion-estrategica-de-rr-hh-vol-ii-casos/",312
"313","NEUROMANAGEMENT","BRAIDOT, NESTOR PEDRO","$ 58.800,00","https://cuspide.com/producto/neuromanagement/",313
"314","LA EMPRESA EMERGENTE","ECHEVERRIA, RAFAEL","$ 25.700,00","https://cuspide.com/producto/la-empresa-emergente/",314
"315","EL TRABAJO EN EQUIPO","KATZENBACH, JON R.","$ 44.800,00","https://cuspide.com/producto/el-trabajo-en-equipo/",315
"316","ESTRATEGIAS PARA EL LIDERAZGO COMPETITIVO","HAX, ARNOLDO; MAJLUF, NICOLAS","$ 62.800,00","https://cuspide.com/producto/estrategias-para-el-liderazgo-competitivo/",316
"317","NEUROMARKETING","MALFITANO CAYUELA, OSCAR; ARTE...","$ 41.900,00","https://cuspide.com/producto/neuromarketing/",317
"318","LA QUINTA DISCIPLINA EN LA PRACTICA","SENGE, PETER M.; KLEINER, ART;...","$ 67.500,00","https://cuspide.com/producto/la-quinta-disciplina-en-la-practica/",318
"319","ADMINISTRACION ESTRATEGICA","BAZAN BRICEO, JOSE LUIS","$ 25.201,00","https://cuspide.com/producto/administracion-estrategica/",319
"320","GESTION  FINANCIERA CON EXCEL C/CD","PACHECO, JOHNNY","$ 32.793,00","https://cuspide.com/producto/gestion-financiera-con-excel-c-cd/",320
"321","PREDICCION ESTADISTICA EN CONDICIONES DE INCERTIDUMBRE","CASTEX, RICARDO B.; VIGNALI, C...","$ 15.005,00","https://cuspide.com/producto/prediccion-estadistica-en-condiciones-de-incertidumbre/",321
"322","NUEVA HISTORIA ECONOMICA DE LA ARGENTINA","CORTES CONDE, ROBERTO","$ 30.000,00","https://cuspide.com/producto/nueva-historia-economica-de-la-argentina/",322
"323","LA ECONOMIA ARGENTINA EN EL SIGLO XXI","FERRER, ALDO","$ 20.990,00","https://cuspide.com/producto/la-economia-argentina-en-el-siglo-xxi-2/",323
"324","EL CAPITAL EMOCIONAL","THOMSON, KEVIN; RODRIGUEZ TARO...","$ 30.768,00","https://cuspide.com/producto/el-capital-emocional/",324
"325","HERRAMIENTAS DE COACHING",NA,"$ 18.690,00","https://cuspide.com/producto/herramientas-de-coaching/",325
"326","ADMINISTRACION DE NEGOCIOS GASTRONOMICOS","DE BONIS, GERMAN","$ 44.000,00","https://cuspide.com/producto/administracion-de-negocios-gastronomicos/",326
"327","EL ARTE DE LA GUERRA PARA EJECUTIVOS Y DIRECTIVOS","LAWSON, JACK","$ 19.500,00","https://cuspide.com/producto/el-arte-de-la-guerra-para-ejecutivos-y-directivos/",327
"328","FONDOS COMUNES DE INVERSION","PANTANETTI, MARIANO","$ 38.299,00","https://cuspide.com/producto/fondos-comunes-de-inversion/",328
"329","LIDERAR CON HUMILDAD","KRAMES, JEFFREY A.","$ 12.700,00","https://cuspide.com/producto/liderar-con-humildad/",329
"330","LOS SECRETOS DE LOS PRECIOS","BAOS, ARIEL","$ 29.200,00","https://cuspide.com/producto/los-secretos-de-los-precios/",330
"331","LAS 5 CLAVES DE PETER DRUCKER: EL LIDERAZGO QUE MARCA LA DIFERENCIA","DRUCKER, PETER","$ 35.900,00","https://cuspide.com/producto/las-5-claves-de-peter-drucker-el-liderazgo-que-marca-la-diferencia/",331
"332","MENTALIDAD DE SAMURAI","TOYODA, KEIICHI","$ 35.000,00","https://cuspide.com/producto/mentalidad-de-samurai/",332
